size,num_rooms,distance_city,age,price
179.37,6,23.48,26,214107.1
189.76,6,20.9,1,124055.28
42.45,2,24.03,22,19139.15
127.74,2,27.42,16,10000.0
83.79,4,20.53,21,110524.36
139.04,5,2.83,30,274385.77
90.81,5,4.08,31,130038.81
81.23,1,9.16,37,10000.0
35.24,2,16.47,5,93572.76
96.47,7,25.63,12,70933.46
180.79,7,26.15,26,92849.41
192.76,1,17.05,22,81416.67
131.43,5,16.88,3,112940.35
65.71,6,27.2,14,28242.74
117.13,2,6.34,25,116153.79
72.97,1,6.26,32,74981.32
188.5,5,14.38,22,86084.79
79.41,1,8.27,8,10000.0
90.71,6,20.01,4,37543.4
135.32,2,10.22,18,55861.54
129.31,5,17.44,32,40279.33
192.97,2,1.14,10,188978.53
104.14,7,11.43,27,202808.69
86.37,4,14.42,14,91552.8
59.88,5,3.38,11,177430.28
170.5,5,6.7,29,98825.17
181.66,7,15.71,1,66915.15
128.92,4,23.31,9,146505.16
181.98,5,14.69,31,129858.86
92.19,2,26.85,24,64374.04
115.19,1,12.51,20,56638.4
142.66,7,28.96,39,38978.66
53.86,2,6.2,38,10000.0
142.1,2,22.34,19,40437.24
112.9,1,8.67,9,103693.31
143.66,5,27.32,14,59034.59
37.89,6,10.4,28,99375.04
118.63,7,8.93,30,72111.87
94.03,4,11.59,26,86205.01
172.03,5,8.3,39,124660.6
168.93,3,15.12,19,120961.31
132.72,5,26.58,18,117352.1
77.74,2,6.42,14,118505.15
151.94,1,20.17,17,53737.23
144.79,4,7.11,6,163868.96
171.67,1,8.07,5,83339.86
117.15,5,5.26,7,113828.23
186.82,5,28.79,24,117114.47
152.32,6,24.82,38,71925.02
66.82,5,29.79,35,95125.2
132.14,7,17.9,31,152337.27
135.95,5,8.67,29,107748.14
130.4,2,11.97,5,131105.88
32.82,5,25.93,20,54922.03
46.37,4,27.15,24,97654.41
179.22,5,15.6,5,97506.23
132.59,7,1.03,38,139014.86
145.36,4,16.14,15,172758.91
69.01,7,14.98,31,81064.03
89.59,7,22.5,30,49425.02
52.76,4,23.21,36,24412.82
44.25,5,26.43,16,112650.55
164.2,5,16.15,21,192142.49
93.76,2,20.95,13,29326.87
140.77,3,8.58,21,112460.1
125.99,5,8.99,27,134609.58
163.24,4,6.18,22,100017.79
112.24,3,17.75,31,10000.0
176.85,1,22.69,18,89334.13
148.88,2,3.91,20,159296.15
134.38,6,21.5,6,22788.44
193.98,1,24.33,33,10000.0
44.98,3,7.43,3,54481.37
36.42,4,27.99,16,58086.1
193.8,1,28.43,33,10000.0
138.85,4,1.31,34,195871.77
63.11,7,18.39,21,63467.07
69.38,2,20.55,14,10000.0
44.76,3,23.61,14,10000.0
97.17,5,6.81,1,86367.14
123.43,6,25.06,37,10000.0
89.18,7,9.02,24,153941.1
127.73,3,6.08,20,192159.47
124.97,5,9.53,38,133398.41
178.94,7,24.01,10,10000.0
105.27,4,17.33,31,67565.05
108.0,4,27.0,34,10000.0
111.93,3,2.96,25,184658.95
69.09,3,12.96,14,51804.69
121.06,6,25.13,10,168730.61
169.58,1,17.08,7,112158.65
83.36,2,26.94,11,116663.66
184.69,4,22.38,9,100680.67
71.15,3,7.0,8,55707.65
56.52,1,4.48,3,134637.83
192.48,4,18.8,31,73546.94
111.99,5,10.15,36,82208.95
179.77,5,26.19,20,234684.17
77.65,2,22.75,5,32399.13
119.38,4,14.87,22,79673.15
146.68,2,14.26,5,92560.89
118.09,3,20.99,0,71527.62
85.32,5,25.99,7,159552.99
74.68,3,14.67,25,18224.16
65.79,6,22.81,15,133591.83
98.1,4,6.22,5,87047.49
46.98,3,24.32,22,17560.31
175.57,2,5.23,38,121190.77
60.02,4,4.9,36,151086.38
137.21,5,21.9,31,51292.9
126.53,4,3.87,7,232335.49
66.63,3,14.82,25,10400.57
91.36,5,17.17,32,71396.01
88.5,4,4.52,35,133217.55
127.9,6,16.61,39,60721.28
78.38,3,20.52,19,34638.64
94.78,3,14.45,38,10000.0
177.6,6,24.42,13,79093.46
174.31,1,3.29,14,111634.43
83.29,6,9.45,11,87196.96
105.63,7,28.22,30,70315.38
118.56,4,13.01,7,209088.58
142.54,6,21.32,3,124429.35
58.37,1,3.77,37,10302.79
161.06,5,23.18,3,121106.61
74.62,2,3.45,37,11906.27
155.39,4,19.17,5,139650.12
172.55,1,2.02,14,244132.28
109.42,7,16.68,11,52109.78
105.62,6,16.64,24,21641.62
179.14,4,16.18,26,146157.91
82.64,3,14.97,9,97602.07
100.07,2,9.8,0,92919.5
168.61,7,4.95,11,130449.88
113.63,7,14.83,0,110125.91
103.17,3,18.31,32,10000.0
179.97,4,12.45,7,150341.29
155.31,4,25.02,9,178154.21
117.82,7,27.39,32,98793.69
146.39,3,19.81,21,60109.36
41.64,2,9.4,25,72862.89
135.01,3,21.31,20,48167.71
194.85,1,6.39,4,143369.37
75.76,6,13.71,0,115147.47
66.92,4,10.04,32,68084.68
199.65,4,21.21,1,202857.11
54.83,3,23.49,3,76694.4
109.92,2,26.98,10,47115.77
195.68,6,8.22,31,133237.07
105.3,6,29.84,8,99545.55
143.22,2,14.71,27,69493.33
83.06,3,5.6,29,59436.49
50.76,4,19.52,8,22114.29
180.88,7,20.33,39,88962.6
32.56,7,9.01,5,139432.92
164.15,1,29.1,23,41473.21
56.35,7,3.59,6,43952.72
45.54,5,10.81,39,53825.52
90.44,2,21.34,32,10000.0
51.39,2,10.19,22,17305.32
181.61,6,6.6,28,124370.1
90.89,2,8.27,2,48222.17
122.26,4,6.5,7,69510.7
89.1,6,14.58,35,10000.0
57.26,5,5.5,12,40959.27
74.77,3,14.17,31,10000.0
180.1,5,25.85,31,80985.72
70.59,6,2.84,39,100114.64
146.15,7,16.99,25,84403.66
84.84,6,10.34,4,104316.85
189.43,2,26.33,8,64252.22
112.51,1,1.92,26,65635.69
136.07,5,8.42,15,175410.29
133.01,1,1.38,37,22319.3
171.45,4,24.23,2,26168.01
124.86,4,24.84,32,132129.27
119.93,6,3.04,12,190755.89
190.58,5,3.82,29,190697.26
119.45,2,17.53,38,10000.0
124.93,5,13.04,4,102150.32
107.98,6,13.39,4,87984.17
164.72,5,12.65,14,250383.47
105.31,3,27.17,22,202212.47
199.46,7,11.78,31,56821.21
133.43,5,16.82,15,144009.94
123.54,6,8.37,38,44183.62
153.47,3,18.28,21,82334.61
198.88,3,1.19,39,148637.34
161.16,6,24.85,37,120775.29
116.92,5,27.85,6,150641.97
53.53,3,26.8,10,47070.1
73.56,3,3.67,16,149654.11
153.01,7,14.99,20,106342.73
182.83,6,17.71,36,49929.64
154.23,5,12.06,31,83310.86
186.72,3,11.09,33,10000.0
177.86,2,22.68,34,83733.49
187.87,6,23.55,15,121467.94
121.79,2,10.48,28,94544.16
56.04,6,22.22,16,23462.24
115.8,2,13.53,31,60433.0
55.16,3,3.39,23,112198.19
44.46,5,13.6,28,107620.41
159.55,4,17.22,20,98824.93
134.72,6,16.2,10,83417.25
75.26,4,10.38,37,130746.96
102.0,3,6.52,14,110829.89
141.42,7,9.84,40,10000.0
105.18,2,13.77,37,10000.0
69.69,6,11.84,30,79537.26
39.27,5,27.88,35,22282.82
169.42,1,10.95,32,45553.15
86.42,6,16.6,8,149016.16
118.96,3,16.92,25,132657.35
143.6,4,17.91,27,109355.53
37.39,2,2.74,8,36798.66
109.04,1,2.93,26,69680.2
142.71,6,11.45,4,114003.48
95.71,4,15.75,28,198698.23
183.66,4,26.14,21,148017.19
107.86,6,1.62,10,210571.81
120.0,3,15.21,30,131422.42
90.41,3,7.85,39,33952.47
115.21,7,2.8,10,10000.0
198.36,5,28.52,9,274644.91
88.1,4,20.05,4,10000.0
134.12,6,20.91,17,195990.73
127.39,4,29.15,36,38351.86
65.15,2,17.85,27,94453.7
64.39,2,9.96,28,25542.03
199.27,7,5.21,37,125616.49
185.91,3,2.97,21,162639.9
172.72,2,22.09,31,10000.0
179.62,4,28.87,12,121325.75
138.26,6,8.94,31,10000.0
48.15,2,1.76,39,10000.0
134.1,5,7.73,27,91323.26
91.07,6,23.61,5,129264.75
140.43,2,25.71,20,15841.7
53.38,2,7.56,16,158440.17
191.53,2,22.53,40,15278.83
158.82,1,6.14,38,10000.0
146.94,7,14.27,10,169260.12
98.83,1,18.63,33,10000.0
189.65,5,18.22,21,77714.76
178.88,7,2.12,4,114328.41
179.22,2,16.04,16,101189.79
154.98,5,12.23,31,139042.44
104.72,3,23.44,11,43861.4
58.3,3,18.78,2,10000.0
171.08,4,3.62,20,203917.9
60.56,5,28.2,28,122254.83
106.65,2,14.16,36,72139.34
182.29,4,3.62,13,168922.13
57.88,6,4.58,5,52942.27
106.4,3,3.47,28,85433.05
134.05,2,11.98,15,10000.0
160.6,3,17.4,26,127370.14
60.41,6,2.49,12,199889.03
154.13,4,9.37,7,249183.69
30.6,7,8.34,18,10000.0
175.42,5,24.42,24,87693.9
142.11,4,12.89,3,142489.75
132.02,2,26.58,11,10000.0
65.3,2,5.3,26,10000.0
36.24,7,1.94,23,63268.97
44.91,1,13.09,7,15354.84
144.26,5,20.17,28,55528.3
194.27,6,17.79,37,60088.1
45.83,3,10.36,36,38927.49
173.36,1,9.49,5,30481.7
148.09,3,10.55,17,102590.85
39.89,5,22.16,25,115126.68
197.82,4,22.0,24,147958.5
102.6,7,10.18,21,45219.35
199.15,3,27.89,25,10000.0
114.62,7,6.22,24,129137.47
150.46,2,1.05,1,122707.68
174.17,7,18.84,17,104488.85
37.73,3,17.25,26,64749.03
77.88,7,2.97,12,134678.1
123.5,7,1.18,27,125207.75
134.72,1,25.13,8,127823.03
171.75,6,14.89,19,182212.9
56.42,4,26.87,21,92908.96
86.97,7,24.61,37,113042.11
126.04,6,10.15,21,153938.12
65.4,6,10.62,37,67953.14
55.38,7,1.9,39,56558.25
136.51,7,5.81,24,147809.44
163.0,3,21.45,13,91920.25
35.38,4,3.52,35,10000.0
81.45,5,9.77,4,178633.02
163.44,7,6.86,4,62213.23
183.84,2,6.52,37,68548.3
154.51,5,10.0,13,150034.02
196.99,5,20.62,5,106526.29
153.18,4,12.24,35,138809.89
37.49,7,18.23,3,109954.7
109.37,1,3.99,31,67197.36
158.94,6,26.87,13,107025.07
62.73,3,16.44,31,10000.0
56.77,1,1.44,25,30322.62
117.39,2,16.73,22,39419.06
166.68,5,8.1,3,272076.81
134.25,3,16.68,2,166563.65
38.58,4,2.56,17,120441.04
60.43,5,26.85,25,68168.5
90.46,3,24.71,29,10000.0
144.05,5,3.28,37,151101.42
45.8,7,27.67,19,19241.94
107.45,6,19.69,31,10000.0
54.43,5,8.48,15,119549.1
61.17,6,10.58,34,34415.83
41.11,1,11.19,18,92107.11
59.04,7,11.11,23,48574.52
151.43,1,10.45,26,93166.5
164.71,5,14.37,24,155036.89
57.03,4,12.13,14,135790.61
168.37,5,13.5,39,72439.92
148.0,2,20.22,3,45644.26
188.25,5,25.27,5,89952.16
46.6,4,6.11,38,28117.9
41.83,1,20.88,24,51476.72
139.65,1,3.63,33,51408.94
180.83,7,19.45,0,141427.79
120.31,4,18.85,18,128741.84
64.96,3,9.69,32,10000.0
189.24,6,29.49,14,25595.26
45.18,1,18.73,20,89872.53
40.61,5,29.07,0,10000.0
125.21,3,4.18,11,172303.96
130.33,6,10.23,15,145512.97
94.87,5,7.13,7,158300.48
173.37,3,25.36,6,120825.65
199.57,6,4.64,0,213038.0
180.43,6,13.67,40,97825.62
44.39,6,24.37,34,103811.49
188.15,5,6.21,20,116283.75
123.85,4,12.16,9,126487.35
114.69,6,7.87,20,130123.41
99.84,5,17.71,1,155790.0
92.66,5,14.96,28,129870.05
54.15,6,16.27,34,46394.54
117.88,5,26.81,4,64886.35
110.32,6,20.25,27,78044.28
128.54,5,2.53,14,115852.41
162.35,4,14.17,36,71059.95
90.0,7,9.54,7,94885.62
148.16,5,22.73,29,98052.48
110.44,2,17.61,26,46194.06
79.6,6,19.11,11,145427.82
174.75,3,8.31,25,136779.9
76.79,3,1.41,4,111959.71
55.69,4,11.72,7,157407.69
163.03,2,15.06,32,58558.26
44.35,2,18.27,33,10000.0
172.39,7,29.81,31,85793.05
138.39,2,17.75,34,75220.51
39.24,3,22.91,5,56731.38
81.23,6,28.5,37,98194.82
69.72,6,21.46,19,152777.9
32.02,7,14.02,27,165914.51
193.5,6,28.72,4,82222.85
173.52,5,27.62,34,72927.66
86.94,3,24.27,10,10000.0
144.8,2,22.3,24,35385.74
63.14,3,20.65,40,10000.0
31.44,1,1.35,4,51876.01
47.66,4,11.19,29,93675.35
135.3,1,28.22,26,73747.86
172.03,5,19.5,28,193431.85
52.08,6,23.15,26,153052.52
166.54,2,26.98,28,68787.76
189.15,6,14.15,40,180650.17
160.79,6,27.2,31,65009.38
42.58,7,2.81,16,130681.36
199.31,3,28.71,11,25632.74
187.86,5,12.39,26,185147.79
48.43,5,23.29,9,15961.61
151.62,1,2.01,3,54777.33
153.68,7,13.93,36,149286.06
188.59,6,12.32,6,221840.39
86.07,4,17.66,21,149811.66
104.13,7,22.11,32,39827.77
41.92,2,1.1,38,37292.21
126.43,3,10.67,12,31013.56
39.38,6,3.63,21,121371.41
108.14,7,9.41,8,119091.85
124.26,4,20.16,12,88960.78
147.1,4,3.46,25,202815.83
155.01,2,2.04,1,180902.93
96.09,7,16.68,12,97988.56
120.77,7,24.54,39,111509.98
87.41,6,2.24,5,144617.32
167.21,6,16.17,38,122668.76
155.98,2,27.82,1,21642.69
54.07,6,1.55,36,45820.1
140.29,1,6.0,2,64905.63
82.25,7,3.82,24,145086.29
168.97,1,15.42,32,15064.16
67.5,7,6.88,13,145797.92
98.34,1,29.3,23,10000.0
53.35,7,28.98,9,115608.4
40.75,3,5.1,17,49093.23
148.37,5,5.79,10,120903.98
164.48,6,18.76,31,66163.83
32.66,4,3.34,0,166158.59
130.93,3,13.07,32,10411.47
161.34,6,4.68,6,191887.99
70.67,2,18.71,2,95436.95
60.6,4,18.75,4,107748.85
101.19,5,7.83,5,83059.98
120.13,1,18.95,35,75347.36
108.92,6,20.12,11,97738.17
62.93,7,5.33,34,111285.02
57.16,1,2.57,15,34759.22
65.63,3,10.69,32,13600.87
155.87,5,6.1,31,93076.06
112.46,1,3.05,9,48047.6
101.24,6,20.63,13,122743.97
162.43,3,7.61,9,72725.77
181.53,1,14.66,19,128199.48
181.38,2,7.27,24,131810.36
107.82,2,19.33,39,55840.84
64.38,2,1.93,23,66862.98
109.14,4,5.96,14,148390.5
180.69,5,5.55,32,224222.14
128.28,5,25.8,3,76713.11
175.69,4,26.0,9,67740.44
32.47,4,22.35,10,88981.08
85.64,5,7.45,37,177260.29
182.7,4,29.43,2,88135.81
110.01,7,15.62,17,31272.33
148.43,1,14.12,10,150348.18
124.94,1,21.1,16,66888.54
70.64,1,1.46,27,122670.13
57.51,4,25.88,30,141681.44
161.21,7,21.39,7,126778.87
178.16,6,14.46,25,171322.15
181.88,3,16.4,12,59841.46
157.99,6,28.44,22,141678.79
43.76,3,22.34,2,10000.0
190.7,6,11.56,2,123860.3
36.95,3,6.08,22,76012.94
41.39,6,23.43,6,50738.44
140.34,6,28.24,23,165721.06
193.05,2,22.84,30,10000.0
115.61,4,9.04,3,224324.28
88.69,4,15.54,33,10000.0
170.31,3,14.11,15,116638.9
144.46,6,24.46,38,169967.07
107.84,1,12.33,7,116187.32
192.9,1,4.17,11,155209.2
178.75,5,28.61,1,68272.83
100.81,6,16.7,5,69322.18
139.6,3,6.48,1,134267.91
166.34,7,28.48,26,80962.01
139.83,3,15.1,27,86083.6
120.13,5,13.91,12,189679.74
59.2,3,7.58,15,114664.73
78.98,7,2.37,14,104174.38
187.1,6,16.52,7,134377.07
59.81,6,21.09,27,108949.18
37.0,3,17.66,18,61383.65
92.84,2,17.31,1,29111.11
93.4,5,29.29,21,139917.8
50.65,1,12.73,20,79141.05
84.44,1,29.13,22,89142.17
116.26,6,21.46,19,75148.02
196.72,5,20.34,32,205329.43
153.85,4,10.82,4,132749.31
145.26,1,9.93,16,94513.94
172.95,4,11.36,13,130846.31
119.49,7,28.13,11,85143.31
33.83,5,25.63,27,211779.69
97.05,4,10.21,24,82626.13
190.38,6,11.47,6,194343.38
93.38,3,11.0,12,28516.39
105.75,5,3.54,29,10000.0
166.63,3,5.75,29,157087.23
182.61,6,27.0,6,106673.42
65.32,4,29.66,21,78548.87
87.02,5,22.93,4,10000.0
100.47,5,14.4,23,179954.8
185.53,2,6.39,15,98908.89
170.46,7,17.97,20,116261.61
155.78,2,1.78,0,134675.75
171.82,4,4.6,27,332044.2
78.91,2,15.26,28,44503.52
77.13,1,18.37,14,68333.51
111.68,4,26.18,25,27402.24
50.33,5,22.26,1,96642.63
74.12,5,2.7,13,148769.39
57.76,3,11.47,25,30204.18
192.38,1,9.41,21,171497.66
160.3,2,23.18,24,44695.53
58.41,3,26.3,33,10000.0
146.53,6,11.51,21,104426.19
89.78,2,1.37,21,51608.43
87.85,2,3.97,6,131511.97
67.59,2,24.06,22,10000.0
173.83,6,16.98,30,10000.0
49.37,4,27.56,5,91168.51
89.2,6,11.51,33,81472.4
181.25,5,16.17,39,104391.14
156.56,1,7.45,34,95913.44
54.2,2,9.92,8,99316.04
159.71,1,3.25,31,101544.39
158.75,1,6.69,1,63366.43
109.74,3,2.26,12,51223.35
31.75,1,23.69,37,19275.4
61.41,3,1.85,6,172507.62
156.85,3,28.51,14,98454.95
153.85,2,15.64,3,116018.03
169.33,7,1.41,9,220073.11
183.28,5,1.13,29,254599.45
187.12,5,25.69,19,115892.92
144.5,1,6.24,14,61939.78
94.53,2,15.91,16,51471.32
109.2,5,4.94,30,74041.12
149.8,5,21.94,3,65696.0
107.68,6,10.05,39,85786.77
105.47,5,12.81,39,10000.0
182.11,7,14.79,27,204163.34
60.48,6,15.26,4,20326.72
44.45,2,12.45,28,70038.07
196.19,6,27.83,39,213735.28
87.57,5,25.48,16,150040.69
69.59,4,22.03,11,75862.42
76.41,7,24.23,38,10000.0
90.54,6,18.49,16,56918.81
160.56,1,4.54,20,152371.15
69.24,2,1.86,30,103777.53
34.55,2,12.1,27,10000.0
55.97,5,19.07,30,14679.94
113.67,4,6.86,26,75471.7
113.34,3,16.73,32,10000.0
159.87,4,26.52,5,115583.82
106.52,7,11.91,18,185679.7
176.26,3,26.66,7,85952.16
103.22,3,21.76,19,108912.81
142.21,6,16.64,19,160225.02
125.58,2,15.69,16,10000.0
134.88,3,23.23,11,64898.41
40.44,5,2.31,33,14443.68
34.57,6,10.9,4,154217.19
88.67,3,12.95,2,65662.71
83.06,1,27.4,3,81457.06
81.84,3,5.92,22,132128.67
101.82,5,27.14,11,117584.5
148.31,5,1.64,13,148775.58
46.61,4,3.9,27,88418.74
87.11,5,24.53,27,117238.15
194.8,2,15.41,34,74972.76
163.82,7,25.66,9,115151.03
127.5,7,7.55,30,175562.19
45.63,7,17.77,24,74234.16
120.28,4,7.08,32,154086.33
140.76,3,15.63,12,39797.96
100.43,3,19.12,18,13028.13
159.79,2,26.55,25,35973.14
114.86,6,28.9,30,101189.83
109.44,6,16.45,25,109222.35
126.24,6,2.74,8,118052.84
108.62,2,5.36,27,57702.94
84.17,7,27.42,25,146067.15
173.81,3,24.89,26,69398.79
99.0,1,5.35,1,137243.29
165.5,3,14.46,22,36332.37
36.29,2,8.91,1,66326.69
164.24,3,20.1,7,146626.09
112.59,1,2.6,36,10000.0
83.36,3,26.15,36,10000.0
141.76,1,12.51,34,77095.19
173.27,2,4.25,29,214047.85
170.93,7,28.02,10,96431.1
180.38,2,18.39,31,10000.0
155.33,7,22.7,9,203690.87
101.89,2,4.1,9,93640.14
176.69,1,15.22,15,123628.83
191.28,3,16.83,19,78310.01
163.33,2,11.53,29,141986.3
169.63,1,19.72,36,110940.91
165.82,1,21.03,32,47538.97
70.74,5,12.16,26,72383.75
146.49,5,26.14,34,10000.0
96.04,4,27.9,37,21928.52
158.63,3,7.1,36,170713.45
185.7,6,10.2,32,68515.73
76.59,1,24.87,38,10000.0
110.09,4,27.87,13,10000.0
47.07,2,21.26,20,86600.32
89.82,5,22.15,22,61192.18
159.54,6,19.61,25,186142.68
164.47,2,1.09,8,129185.65
48.84,2,15.97,39,56186.1
171.21,7,4.77,24,106869.36
106.75,7,22.32,10,165269.69
146.87,7,10.5,11,184726.76
96.89,4,28.4,35,83278.26
68.16,1,27.77,26,10000.0
195.6,2,8.59,34,10000.0
38.46,5,13.44,10,129819.24
191.03,1,1.41,21,198248.28
161.47,4,24.99,20,123820.41
190.83,7,23.68,12,160512.47
114.01,2,13.51,8,97014.35
153.54,2,13.13,16,187811.27
54.81,3,29.31,9,10000.0
129.09,6,14.29,0,146000.23
52.64,3,29.26,16,47358.57
101.96,5,8.43,4,168778.22
39.99,3,28.0,19,10000.0
144.03,7,18.35,30,167343.03
37.74,3,15.63,15,105160.6
52.48,5,2.19,7,101486.79
58.88,4,27.98,35,77183.3
120.17,2,8.55,13,112291.45
196.35,4,26.28,33,87343.0
78.1,3,18.78,30,10000.0
74.84,3,13.64,7,52628.87
191.51,5,25.74,26,69519.12
165.7,1,6.48,2,125835.5
57.8,4,13.66,40,110364.15
187.63,1,13.8,40,22487.99
49.12,6,26.14,5,64096.76
45.91,7,9.24,33,52917.11
125.75,6,17.98,23,14742.05
195.18,5,23.24,7,161538.52
114.68,1,26.73,1,36381.06
145.82,6,4.54,15,208028.55
85.0,1,3.35,33,37805.21
142.12,4,19.22,11,88214.02
37.45,5,28.58,13,43797.51
154.36,6,27.3,32,144898.88
166.26,3,10.37,2,175551.07
42.02,5,12.06,16,147608.17
177.14,1,1.59,8,278182.89
96.05,4,9.26,30,63651.3
113.44,4,22.34,37,43151.29
183.63,5,4.81,27,246463.76
113.24,4,14.82,23,74461.03
101.92,7,13.25,15,148436.13
45.8,5,10.91,19,157905.62
68.12,6,21.7,37,10000.0
44.27,4,13.68,36,39826.87
111.19,2,29.54,27,41582.59
102.71,5,2.38,3,188098.91
37.67,1,15.81,17,10000.0
168.18,3,8.39,3,121669.19
115.59,1,22.47,19,76355.1
37.69,4,26.43,12,10000.0
129.83,4,22.96,18,125188.04
186.08,7,6.43,7,120331.84
156.99,5,8.52,27,139800.89
97.14,1,5.98,19,72410.91
147.61,7,20.07,30,107879.17
168.23,5,11.46,27,112135.11
147.35,4,24.33,4,135703.59
168.71,6,29.15,34,105035.02
65.57,6,5.21,10,156828.39
121.56,1,9.73,19,10000.0
110.58,1,4.38,36,64639.48
112.46,1,25.93,23,10000.0
64.23,5,25.05,16,77566.5
174.1,4,29.41,34,102346.03
155.3,5,22.2,40,125742.92
117.27,6,18.73,27,116823.9
168.84,4,7.73,2,219486.42
124.05,3,26.89,17,65029.14
110.47,4,19.06,26,52406.3
57.43,6,6.57,14,115790.01
69.46,2,18.04,27,127216.38
151.58,4,4.8,12,144999.17
150.94,4,25.16,27,106659.4
165.96,7,5.7,8,64248.23
147.42,1,20.34,5,85516.57
47.15,4,28.35,20,148957.6
69.9,5,2.36,1,160361.19
56.96,7,25.92,20,55115.13
167.16,3,13.49,25,129437.96
73.83,3,23.76,31,26643.03
160.92,5,8.76,6,128350.8
143.81,6,2.46,38,89074.22
165.83,7,22.92,39,93298.24
175.93,1,24.88,2,10000.0
47.92,6,4.42,8,56243.61
150.39,7,15.67,29,176781.42
46.88,6,11.55,33,77482.84
194.84,7,23.3,10,151892.64
167.55,3,9.32,7,95816.39
100.55,6,20.28,6,179009.97
158.1,4,23.83,6,16595.16
182.67,7,15.97,27,173164.2
190.44,4,5.22,0,206721.23
44.41,3,12.65,31,10000.0
103.79,4,23.02,26,33135.01
39.83,6,29.42,32,10000.0
178.89,3,13.16,35,38503.06
152.66,3,27.37,0,10000.0
77.56,5,18.7,6,34113.83
180.89,5,23.86,26,165047.89
148.57,7,23.67,16,128343.41
36.28,3,12.31,29,78200.51
179.58,5,29.77,11,176746.83
118.63,7,19.43,1,140471.48
181.35,5,18.18,10,136580.4
197.78,1,22.23,34,10000.0
74.16,5,11.28,2,92034.3
80.65,6,1.15,14,113549.5
70.14,6,29.68,23,146402.58
120.66,5,7.78,12,87017.14
143.38,7,21.73,27,99563.47
72.1,3,15.98,8,10000.0
162.35,4,3.84,28,209665.19
40.57,2,14.81,18,22070.94
92.78,5,12.68,22,134651.99
129.33,6,13.28,18,34937.68
188.28,4,22.22,17,157390.67
112.41,4,4.75,28,210609.68
176.76,1,21.14,18,101622.04
125.03,1,18.45,16,63452.26
50.55,5,9.4,21,126772.18
93.66,3,15.09,32,36846.66
54.16,5,13.23,37,43213.01
61.12,6,15.18,5,126735.06
89.27,7,2.3,19,121312.52
87.43,4,14.78,29,164770.41
132.97,7,5.02,25,141923.13
55.33,6,10.43,32,10000.0
142.97,4,12.23,36,93358.71
143.98,4,22.34,26,126173.94
177.21,6,1.72,25,217583.13
139.68,6,17.22,8,69321.67
135.18,5,22.97,38,10000.0
115.45,1,4.49,37,61005.51
60.56,1,8.97,8,96145.33
128.52,1,24.4,24,10000.0
98.31,1,15.25,37,10000.0
34.09,5,10.2,10,113687.34
49.49,1,16.71,11,69952.01
56.22,4,20.68,2,164835.4
193.39,2,1.79,2,140885.5
100.18,3,8.48,38,58095.88
182.92,1,6.87,30,21490.42
157.91,4,28.53,11,87383.61
84.12,5,12.81,19,81564.76
180.65,3,17.07,23,94226.36
47.26,7,17.09,31,26986.28
44.26,6,15.51,31,91395.25
54.2,5,29.57,31,10000.0
184.95,4,2.21,33,165696.06
193.39,5,9.39,39,243112.6
111.97,5,8.28,27,126382.97
199.87,7,19.33,23,114737.03
155.66,5,3.03,4,193539.5
148.73,7,5.05,22,134579.88
133.78,7,10.23,27,189156.97
88.25,3,29.41,28,35858.74
84.68,2,14.33,24,135242.98
32.7,6,4.88,37,52568.64
31.63,2,12.98,36,10000.0
149.56,7,12.39,3,196650.95
121.57,7,24.67,18,55710.02
50.98,7,11.91,24,23100.68
168.02,1,4.62,15,216832.41
62.81,1,7.42,1,29484.38
90.83,1,24.67,25,157866.93
167.43,2,7.79,20,77255.63
183.77,6,18.57,0,155914.06
197.32,6,12.49,35,75714.92
123.8,6,22.43,27,82589.69
132.51,2,2.9,5,161579.37
126.88,2,26.55,29,73472.88
76.64,7,20.66,40,31358.71
73.0,5,26.61,0,34118.7
102.61,6,28.35,2,150116.79
199.17,3,4.53,21,159355.54
114.25,5,23.01,35,70699.67
101.41,4,10.17,16,160541.21
86.9,5,24.42,40,67735.4
192.82,2,6.71,13,191992.44
40.68,6,3.81,19,126449.5
136.47,3,25.37,10,10000.0
110.51,3,25.14,33,10000.0
42.39,5,18.97,31,38186.5
136.31,5,4.62,39,181208.16
181.31,6,2.89,5,190726.73
186.25,4,2.59,24,197920.01
39.48,1,9.55,15,49365.61
46.29,7,12.92,35,69460.87
107.08,4,24.06,35,10000.0
135.27,3,19.88,27,120118.96
129.93,1,3.98,24,133745.67
41.48,7,25.38,36,84347.39
90.42,4,22.01,18,139547.68
71.34,7,2.28,5,75341.78
140.79,3,10.02,35,20012.88
161.83,2,14.62,24,67087.43
118.01,6,20.67,2,233595.79
116.21,7,17.22,2,28728.32
138.89,2,23.77,14,175508.77
143.54,6,21.06,19,78462.92
126.24,3,18.87,17,10000.0
57.59,4,26.41,36,10000.0
138.59,6,7.68,25,142167.86
70.63,6,23.28,33,68286.68
98.05,7,29.71,15,53973.44
42.53,1,17.09,6,10000.0
185.16,3,2.27,1,193962.44
63.63,2,7.35,10,96228.66
71.81,2,1.62,34,123657.36
184.81,1,25.11,5,16919.49
87.53,2,9.85,10,10000.0
167.61,6,5.97,21,174985.69
103.73,6,2.9,6,86414.69
187.11,7,6.5,21,148569.54
103.02,6,8.09,2,80416.36
134.72,2,25.78,12,82837.24
137.01,3,26.31,34,51383.47
194.63,4,7.07,3,94766.66
